date,BTC,XRP,LTC,XLM,DOGE,DASH,XMR,DGB,XEM,ETH,ETC,NEO,ZEC,BAT,MIOTA,EOS,BCH,BNB,ADA,BTG,TRX,XTZ,BSV,MKR,ATOM,LEO,LINK,HT,MIN,INNBCL,STO,TAGZ5,CRO,HEX,DOT
20150521,0.29786819606488,0.125093601235139,0.349349876052791,0.0990072851641573,0.307296880279335,0.194695962786615,0.133915855189664,0.0773207903488709,0.481696280560201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150522,0.187972145460707,0.323399743892359,0.363621821999556,0.147027796664874,0.29793102034315,0.129769756896453,0.149510465672852,0.164177698441752,0.565876763615288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150523,0.231812421670769,0.318242973303332,0.405124204140683,0.15468230853211,0.288908512600315,0.232756523395271,0.140944188604995,0.141698739175251,0.148950654460557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150524,0.203765882190225,0.300411259508433,0.358555061434402,0.14362616153659,0.314984968818802,0.229740245411333,0.119606774729714,0.130977667788172,0.144028903519838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150525,0.167248074218685,0.309793684062924,0.367155415813114,0.137762194284369,0.227799402043443,0.285609245764325,0.126923643631916,0.137535208568651,0.150960767722476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150526,0.143422945924069,0.280095771291893,0.397636590732121,0.149205180781948,0.290570639095605,0.214932990420293,0.148050812241831,0.226667389018627,0.253667208778637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150527,0.137492282472774,0.202844760503903,0.397220558282784,0.139837035052769,0.150570937289681,0.20153609798974,0.128651396326759,0.0907969176462846,0.158546406051233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150528,0.184708908316266,0.269580778001631,0.312171568320649,0.101072146453787,0.24576232861297,0.134854622647202,0.13058078617308,0.208390967075868,0.187369271341672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150529,0.210178301909933,0.240039937613451,0.358717348294895,0.181940723553844,0.225357937228489,0.0715521417675868,0.12247065538553,0.243861163105132,0.182264350104196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150530,0.152334270649537,0.271172765435654,0.264391417201562,0.0966016289179444,0.248887300369129,0.299468604634558,0.0902935992813749,0.228060345139766,0.212205487452771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150531,0.179209194347743,0.263363870524107,0.301372885216705,0.13822298577874,0.165316008980804,0.296449902142796,0.203098983908178,0.248912058597074,0.197883480879362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150601,0.17332133679337,0.26102684662567,0.264312512048111,0.161981165331347,0.123270441672471,0.332770148592107,0.210031283633488,0.238864844253805,0.265555163492314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150602,0.118783783550243,0.260435553787542,0.35237476128871,0.211012816056869,0.185906520329921,0.331274887085061,0.107109978827742,0.252319493304936,0.276772354138907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150603,0.239566203854021,0.469500388032039,0.314484309454404,0.241497195541843,0.203902511157659,0.345071845060246,0.220261576318894,0.257286897885868,0.21145990522368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150604,0.144094530216329,0.411327439752783,0.245004213560028,0.202357044719798,0.181694897963833,0.322288293318499,0.168778365617488,0.426010991974398,0.11709319407074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150605,0.145121427586555,0.390248492351569,0.302437907145594,0.202809588800702,0.193961892065417,0.0811175570970614,0.196056340952474,0.201380754229405,0.13440112324201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150606,0.159133066708016,0.0783816752762889,0.252020110693815,0.177330006707571,0.193208569544531,0.163363790010376,0.116497920458163,0.295953568422816,0.129246624729904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150607,0.16571397790288,0.274733203021046,0.247296013532314,0.18718279313933,0.207195782283556,0.152107121359995,0.0888605148243574,0.339160451014886,0.133659073303083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150608,0.215386738873971,0.29502070598784,0.355332217708475,0.197192994547334,0.20837422242459,0.129985484450079,0.0748854328084185,0.322533847970991,0.135771133650772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150609,0.157600753586884,0.283962360681799,0.277836538070672,0.186177225660342,0.222503146832997,0.115310040719192,0.109810728840615,0.198763308406753,0.117816785028354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150610,0.224307977483387,0.337512827517015,0.188402707042085,0.181391141579444,0.234720239019914,0.153804353734896,0.0568150758499212,0.224960949016692,0.108470539820252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150611,0.180799034175936,0.409899016082898,0.221103358704907,0.160775717209104,0.219508044955541,0.267612817333351,0.0974278091287336,0.310345948103883,0.111428662254448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150612,0.174354109144628,0.472804411366528,0.236627810077791,0.161190726211623,0.259752589616282,0.250993177012011,0.0900509413295248,0.31343389017267,0.0869539353828225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150613,0.209683586193785,0.466803147836335,0.221515139142401,0.193759605429294,0.236852551264696,0.229989379154406,0.092980405532216,0.28431280474145,0.0797571543159946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150614,0.230207524034892,0.466803147836335,0.249028175673807,0.136829850326794,0.188804116098436,0.15307549582765,0.0669870766277021,0.262537853246652,0.0746089724039615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150615,0.135358703820907,0.104608925698399,0.303772903008037,0.137571441919542,0.192236927737945,0.22647404176815,0.091781671963179,0.303967068819381,0.193325547213149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150616,0.224130822667796,0.0832994697036251,0.259992786934507,0.137843818281156,0.22262352750988,0.121331968847861,0.0519254143350805,0.162160655344872,0.202477894538386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150617,0.259792561767932,0.082595229062739,0.200246705118628,0.235111237925932,0.348977440911383,0.11652768019976,0.0336636984667845,0.0991400058899992,0.249356533883416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150618,0.222424092465697,0.103217455358646,0.214421336118012,0.228560866684219,0.340803492394639,0.119033368927111,0.0555249070239019,0.22177727384992,0.253110211782017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150619,0.221552066630184,0.347001950814831,0.162496239478606,0.273041274342379,0.327646925777503,0.130626825530289,0.0685385524555806,0.194637343188393,0.255990099463351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150620,0.264296356492329,0.327176479519425,0.201862675452625,0.167865141879953,0.265689706868455,0.339275484037225,0.107589699371539,0.149251694863126,0.235172496665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150621,0.245857720648644,0.327286302754454,0.222186593517259,0.154359237791592,0.299841007938281,0.290456654730415,0.0903789606173853,0.0874750663594452,0.250206256865929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150622,0.309549086324231,0.335312255594817,0.222313351759881,0.173803412875533,0.22888486120322,0.233736458959218,0.10650833425593,0.116060243034252,0.235479793601554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150623,0.297751196953762,0.159524068586034,0.238688630150163,0.134323192628813,0.291219169362099,0.315909182347071,0.0630458209030843,0.238882805092305,0.230188772613084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150624,0.41278600255667,0.115211543868898,0.259365566944278,0.21798168054699,0.205839212462299,0.117709547564797,0.0409911893825219,0.236601719093612,0.215115288222793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150625,0.313896822697135,0.123241409925134,0.228706623991201,0.312958874268705,0.287812098106781,0.115130560830244,0.0155120083995994,0.227979214314695,0.144834714657415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150626,0.227122906449039,0.321452125702342,0.261316377835438,0.170888901081909,0.158627333391083,0.123497832065951,0.0507233842412791,0.218919265008939,0.170238396865956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150627,0.166172110421913,0.316711218509551,0.269475025097866,0.211784767191215,0.243671389407411,0.231475689205725,0.104285723532519,0.246817161310682,0.132502197923123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150628,0.156446646267848,0.145455164984499,0.242304635691674,0.217667723621464,0.230339915840881,0.0712759966971216,0.0604566206773589,0.257774039358792,0.13722302931329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150629,0.225251395192813,0.211495875544337,0.211305672184569,0.198851718099206,0.236404195476558,0.102153053192938,0.0950773810868119,0.129118291154869,0.181499359504717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150630,0.318605753927609,0.0824848315092687,0.255765453815677,0.231587841479429,0.183112982976018,0.117038363157268,0.150455919750057,0.102027474276656,0.198130778184413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150701,0.165978472916377,0.0785202737323533,0.247105681011553,0.193775993782152,0.250878339160855,0.182618956105857,0.151487416462807,0.0760345774362549,0.193425042174162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150702,0.332727995820955,0.0296533971517595,0.17830943132361,0.237879844205531,0.229528125296053,0.100445371971638,0.17890613072502,0.0896100652704686,0.206892946449882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150703,0.147761496313623,0.114971506102084,0.206235423746345,0.198489485227384,0.169756258551405,0.253169479423894,0.163930597719899,0.089133535154389,0.197556679499367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150704,0.251602742566194,0.0439945153712501,0.193429519130695,0.151537217558275,0.31749525798512,0.244563536993227,0.184725228302279,0.101861216031371,0.172187668407234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150705,0.275903250322188,0.101779456869137,0.247448883816204,0.212611950749768,0.27124066879137,0.169457678961423,0.167653215685818,0.132782630120577,0.180269399135296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150706,0.208853226975574,0.0562900319958035,0.180258900303733,0.174623706181884,0.243251129101019,0.195211314059363,0.0533697952161733,0.174978601591621,0.136296585871627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150707,0.245759524572901,0.0570308514572467,0.158077016595662,0.197698422168178,0.25399096042168,0.214818170413843,0.0585165198111773,0.0797489683333386,0.152820080154329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150708,0.164261459545878,0.058703106779396,0.188148808193998,0.131886364077036,0.355188288015696,0.176828738802012,0.168906224407335,0.0735475720767616,0.141469361572036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150709,0.242224551433848,0.0983363087000117,0.181260938466989,0.164884988862326,0.172945715834001,0.132945687277934,0.167809702393405,0.0736090318502029,0.150531928424441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150710,0.303387178258086,0.125778183545142,0.151124525002296,0.301574545799542,0.234783501822692,0.136092344543556,0.252978684119805,0.112953222538567,0.173603036303207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150711,0.237240492458646,0.0802996693594959,0.257726738616402,0.283397948385288,0.194315855638836,0.249522335022198,0.232851595448075,0.120836203818022,0.147391200543502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150712,0.282647925475944,0.0881473654599248,0.217728851370322,0.119218696438579,0.317580634825586,0.326711177188367,0.0503102241646894,0.108497321839016,0.145305694608386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150713,0.300180251136959,0.105187644765182,0.237006796553287,0.121337277660481,0.275288441861986,0.300755143773661,0.12681885725258,0.124309175127314,0.154461504008206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150714,0.32315887579653,0.0589246036414009,0.307073074883137,0.190334986194183,0.299741440418911,0.183814843136693,0.13580624606322,0.208321214645267,0.109941366912563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150715,0.263192450194631,0.0577045938864176,0.295603706311583,0.265383254380945,0.30084273019429,0.245674309079438,0.162586002629829,0.219699523387769,0.0938747743691626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150716,0.342005484994225,0.0907428625271718,0.214846551577186,0.219676568787775,0.345529562071075,0.280652074350719,0.117905243536276,0.352772098567588,0.082805117630052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150717,0.356488620200393,0.111466422228048,0.28221832436699,0.336206002933388,0.392221965867707,0.197005488482523,0.120456443044616,0.207506430180468,0.0949867256023139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150718,0.375088010950988,0.114320507896028,0.248515004436216,0.309327432529414,0.388423055623098,0.232239775411845,0.14266874432201,0.205028802568085,0.0958549870639392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150719,0.368989993350464,0.0842913567620892,0.192410644685293,0.3125903879067,0.339197700065427,0.161338358343309,0.133458162343456,0.179621680261467,0.0720531294428369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150720,0.30449410138149,0.165962039924089,0.219993572402556,0.251739274637555,0.422081464074601,0.123611345217516,0.158149910050352,0.168884063854774,0.0801751808602205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150721,0.417893684839088,0.210292873367881,0.186055872443605,0.257520889679483,0.409425469839369,0.140593427034975,0.16546729541991,0.174866009101827,0.121564312678628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150722,0.344787622906882,0.175613598433326,0.188405669057281,0.272647849942354,0.378115866076454,0.138176973560582,0.133601874890038,0.187222207839091,0.111551489156031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150723,0.310006893841443,0.191921209500573,0.184381572847878,0.270434563070655,0.295143994371136,0.174457207491545,0.115020194030563,0.117518894137389,0.112368484573971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150724,0.308936143561728,0.12235516110727,0.264058995742806,0.31425187757112,0.279349072441248,0.178792759033042,0.17458521394368,0.193868672217323,0.132226589972342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150725,0.320938990927647,0.22624114770914,0.242081875980496,0.307878334779043,0.432703977440053,0.210428689108177,0.206991178504175,0.205445571627065,0.134338525530435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150726,0.370778772635691,0.209486264294816,0.265236949885298,0.298905682057018,0.290260873966257,0.207291522433084,0.201274552517702,0.176183318300242,0.136761740817062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150727,0.432610450101082,0.162528522632942,0.257966782313551,0.292187223665262,0.39971573422998,0.182624534620134,0.198339950901116,0.17887173075278,0.134591647233733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150728,0.390906759948044,0.214863888186879,0.217455787461455,0.269079455820968,0.387961609542569,0.229410332835572,0.157647605854461,0.128976013159924,0.200198340937248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150729,0.392165397328212,0.14129848176758,0.226390450240259,0.13081134339595,0.362669062241604,0.211557205781778,0.0680129565465084,0.139346554970035,0.165523233397964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150730,0.4132122874514,0.179460053046937,0.191253212070138,0.256351928105572,0.420783025929516,0.13534406773771,0.136105370432718,0.144542642956536,0.138793121226001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150731,0.387676322114147,0.151629949961615,0.154718362331903,0.152180809441801,0.351375877191907,0.123675578384104,0.0769920061886459,0.218640097579321,0.171579404774938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150801,0.419138508580589,0.143040470862593,0.158290054644751,0.158136900256356,0.299450034531981,0.191901640237373,0.0806570837496799,0.21855697639037,0.124163221821858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150802,0.489591453925204,0.109017172124018,0.241228134809124,0.176382253519886,0.302560951645038,0.188547129541336,0.0817261565525374,0.155776620225502,0.136570580000374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150803,0.457735957742276,0.138976012768628,0.245090360747835,0.151715605077469,0.376568509279156,0.170766481835892,0.134077008600312,0.204865176313487,0.213463382019512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150804,0.399616597667253,0.0770153667503436,0.227273324405581,0.183495634255393,0.341665540498752,0.156211499751687,0.0747260720279055,0.199133374978545,0.212757367036474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150805,0.406795028419289,0.10824433422102,0.230295083539345,0.175827975290271,0.364151768556011,0.0971236239847754,0.0882686635879308,0.223296536489065,0.104512018484957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150806,0.372993774470994,0.0908327771930128,0.228777016081748,0.136217674961562,0.260054851670811,0.271035386609543,0.0943795075950224,0.240332708783043,0.178260931292998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150807,0.395197075980539,0.0575594609714797,0.204452779471958,0.185731139539196,0.288097625740218,0.103537874364441,0.115579244373481,0.213134958979938,0.137725959740308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150808,0.391463382109599,0.0829196948755167,0.218885351129426,0.165746444533573,0.285361546271428,0.218132143988321,0.108219560319433,0.250903241203757,0.118024394614792,0.291531205862523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150809,0.45845000649038,0.142602451335595,0.23288375528596,0.1583900043956,0.274303599474504,0.124550075272076,0.133575917820279,0.231290449450145,0.19153786429174,0.43795088978538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150810,0.353248397696369,0.104027624425455,0.256153392163991,0.0660944701735131,0.245774604882097,0.173280572942053,0.0956032361239485,0.218454582577272,0.142370506759364,0.34471122663421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150811,0.397849214754593,0.0674918082970568,0.22948045288964,0.102157149633146,0.280555004152042,0.177021326949742,0.101970749361073,0.238263626193596,0.135709212575383,0.42016448634821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150812,0.347765071642642,0.0631952972994386,0.207528650360922,0.2020887682379,0.301022239369287,0.189771665195369,0.0848221515236733,0.247139609099249,0.831625488568873,0.828058567000543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150813,0.341397950193356,0.0823240397747435,0.248842476851702,0.0741061875230024,0.373239664494237,0.211063700673507,0.0879454067987678,0.343268005957006,0.216555669000653,1.04217760008477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150814,0.343557081337949,0.0700856526114961,0.236531697475419,0.208619912977366,0.29491946714262,0.151973390443712,0.0646476188191853,0.343474054384551,0.62889293451479,0.357315642106305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150815,0.360525227614233,0.0698598411975662,0.268373306256778,0.0549057320870434,0.293098958197357,0.153011673985039,0.0793698968790878,0.24140185788744,0.668686653473964,0.423038780065717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150816,0.343208418451924,0.129459780910793,0.265904429381543,0.0712000343114775,0.268568035981223,0.15623106298963,0.0862963476208192,0.238751551342244,0.631860198686581,0.687930769811376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150817,0.377718731120894,0.0285097489691076,0.278793003406535,0.0489140897258263,0.254372744227377,0.15360134979393,0.071769140951595,0.247521707985107,0.766237229969713,0.473055574333367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150818,0.435871401150108,0.0915247008469375,0.204307584712562,0.0768542201361335,0.250195316663129,0.149274019305961,0.170532815529268,0.160040344385053,0.0835474343403321,0.349264546096137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150819,0.406139369275246,0.100704794838322,0.206902822980264,0.0589026388705003,0.256276152016008,0.140869556418836,0.165994585261945,0.174811913379452,0.0845649665123827,0.724455463654484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150820,0.438986062823765,0.103376325070459,0.136249700684722,0.0289956072399132,0.288292145457892,0.200605096506505,0.161997878158355,0.162424262901463,0.0804964285248399,0.527625930980789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150821,0.418195478492549,0.120563775142084,0.138136854170768,0.140412752598078,0.308770337841262,0.257266827488902,0.196897438457876,0.183256130998342,0.0893133625760811,0.437675532217448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150822,0.432261437792396,0.103838964641073,0.147694914734405,0.0726294509392072,0.301214621797846,0.245447360443819,0.18617578401718,0.161670043486553,0.182006641798761,0.758263797205096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150823,0.389762251826029,0.107435219754058,0.130620469120612,0.0572570408134815,0.27890693464122,0.234851348316491,0.204687400843117,0.144322626069843,0.103280665269991,0.560203109654153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150824,0.527631504493229,0.108345438536112,0.21183296529996,0.0468130957926109,0.374426622216577,0.316315100796345,0.187098807252314,0.131058256105604,0.0795311760167409,0.80468991169152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
