Dates,GCNY3M Index,GCNY10YR Index,SHIF3M Index,FXI US EQUITY,VXFXI INDEX
2017-04-13,,3.327,4.2631,38.26,19.02
2017-04-14,,3.371,4.2634,,
2017-04-17,,3.417,4.2609,38.46,18.93
2017-04-18,,3.413,4.2621,37.8,20.15
2017-04-19,,3.415,4.2661,37.58,19.49
2017-04-20,,3.435,4.2725,38.08,18.62
2017-04-21,,3.46,4.2781,37.96,19.13
2017-04-24,,3.509,4.2789,38.17,16.18
2017-04-25,,3.463,4.2839,38.68,15.58
2017-04-26,,3.465,4.2884,38.7,15.96
2017-04-27,,3.454,4.2917,38.54,15.3
2017-04-28,2.932,3.473,4.2974,38.53,15.09
2017-05-01,,,,38.6,15.68
2017-05-02,,3.496,4.3002,38.47,16.17
2017-05-03,,3.532,4.3309,38.29,16.83
2017-05-04,,3.58,4.3476,37.75,17.99
2017-05-05,,3.568,4.3608,37.77,18.34
2017-05-08,3.05,3.615,4.3731,37.65,17.48
2017-05-09,3.051,3.631,4.3848,38.3,17.33
2017-05-10,,3.702,4.3933,38.68,17.41
2017-05-11,,3.679,4.4083,38.65,17.51
2017-05-12,,3.652,4.4088,39.06,17.37
2017-05-15,,3.62,4.4184,39.57,18.15
2017-05-16,,3.628,4.4278,39.48,18.03
2017-05-17,3.109,3.635,4.4349,38.92,20.07
2017-05-18,,3.609,4.4439,39.04,19.65
2017-05-19,3.184,3.631,4.4641,39.44,17.8
2017-05-22,,3.678,4.4744,39.63,16.76
2017-05-23,,3.677,4.4956,39.58,16.94
2017-05-24,,3.669,4.5177,39.59,17.21
2017-05-25,3.275,3.662,4.5338,40.24,17.56
2017-05-26,3.262,3.666,4.5424,40.23,17.28
2017-05-29,,,,,
2017-05-30,,,,40.35,17.6
2017-05-31,,3.637,4.5641,40.14,16.92
2017-06-01,,3.63,4.5779,40.5,16.51
2017-06-02,,3.637,4.6012,40.52,16.59
2017-06-05,,3.625,4.6225,40.29,16.5
2017-06-06,,3.648,4.6577,40.55,16.58
2017-06-07,,3.648,4.6988,40.42,15.59
2017-06-08,,3.639,4.7306,40.6,15.25
2017-06-09,3.516,3.607,4.7555,40.24,16.76
2017-06-12,3.517,3.595,4.7763,39.88,16.98
2017-06-13,3.518,3.585,4.7827,40.11,16.3
2017-06-14,,3.538,4.7827,39.93,16.38
2017-06-15,3.661,3.565,4.7723,39.47,17.33
2017-06-16,3.626,3.578,4.7613,39.58,16.46
2017-06-19,,3.502,4.747,40.14,16.67
2017-06-20,,3.499,4.7141,39.52,17.44
2017-06-21,,3.544,4.688,39.48,16.77
2017-06-22,,3.575,4.6521,39.74,16.13
2017-06-23,,3.55,4.63,39.77,15.98
2017-06-26,,3.516,4.6125,40.23,16.37
2017-06-27,,3.513,4.5833,39.83,16.98
2017-06-28,,3.533,4.5522,40.03,16.89
2017-06-29,,3.552,4.5211,39.62,18.45
2017-06-30,,3.568,4.5009,39.71,17.69
2017-07-03,,3.601,4.4857,40.12,17.55
2017-07-04,,3.608,4.4606,,
2017-07-05,,3.589,4.4285,39.96,18.05
2017-07-06,,3.573,4.3876,39.5,18.37
2017-07-07,,3.601,4.3607,39.48,18.53
2017-07-10,,3.598,4.3421,39.55,18.04
2017-07-11,,3.586,4.3212,40.3,18.04
2017-07-12,,3.58,4.3088,41.15,17.79
2017-07-13,,3.569,4.29,41.25,17.39
2017-07-14,,3.567,4.281,41.89,17.28
2017-07-17,,3.569,4.2706,41.72,17.35
2017-07-18,,3.593,4.2666,41.66,17.43
2017-07-19,,3.597,4.26,42.17,16.88
2017-07-20,,3.578,4.2551,42.08,16.92
2017-07-21,3.239,3.586,4.255,42.04,16.27
2017-07-24,,3.586,4.255,42.19,16.29
2017-07-25,3.069,3.594,4.254,42.1,16.29
2017-07-26,,3.618,4.251,42.52,15.19
2017-07-27,,3.605,4.25,42.37,15.98
2017-07-28,,3.607,4.2514,42.42,17.21
2017-07-31,,3.626,4.2561,42.54,16.58
2017-08-01,,3.641,4.2631,43.03,16.92
2017-08-02,,3.637,4.2681,42.92,17.94
2017-08-03,,3.635,4.2704,42.85,17.95
2017-08-04,3.006,3.638,4.2724,42.84,17.38
2017-08-07,,3.671,4.2733,43,17.24
2017-08-08,,3.672,4.2735,43.31,17.66
2017-08-09,,3.676,4.2818,42.97,18.98
2017-08-10,,3.664,4.2867,41.74,23.19
2017-08-11,,3.636,4.2979,41.81,23.55
2017-08-14,,3.619,4.3148,42.18,20.17
2017-08-15,,3.612,4.3268,42.08,20.36
2017-08-16,,3.622,4.3363,42.72,18.41
2017-08-17,,3.625,4.3417,41.92,21.65
2017-08-18,2.849,3.64,4.344,42.01,20.7
2017-08-21,,3.65,4.3464,42.48,18.5
2017-08-22,,3.659,4.3505,43.13,17.88
2017-08-23,,3.667,4.3571,43.35,17.55
2017-08-24,,3.67,4.3619,43.51,18.29
2017-08-25,,3.681,4.3689,44.21,19.15
2017-08-28,,3.701,4.374,44.23,19.9
2017-08-29,,3.668,4.3765,44.27,20.89
2017-08-30,,3.671,4.3867,44.27,20.44
2017-08-31,,3.659,4.3728,44.24,20.17
2017-09-01,,3.669,4.3741,44.26,19.72
2017-09-04,3.073,3.682,4.4023,,
2017-09-05,3.047,3.702,4.4173,43.65,21.38
2017-09-06,,3.689,4.4271,43.83,20.64
2017-09-07,,3.648,4.4348,43.97,20.3
2017-09-08,,3.636,4.4281,43.79,20.32
2017-09-11,,3.64,4.4034,44.53,17.26
2017-09-12,,3.618,4.3768,44.39,16.95
2017-09-13,,3.635,4.3711,44.08,15.71
2017-09-14,,3.602,4.3675,44.01,15.57
2017-09-15,,3.605,4.3647,44.34,15.23
2017-09-18,3.039,3.626,4.3643,44.82,15.98
2017-09-19,,3.62,4.3638,44.88,16.02
2017-09-20,,3.625,4.367,44.96,16.03
2017-09-21,,3.638,4.3675,45.07,15.85
2017-09-22,,3.623,4.3611,44.58,16.41
2017-09-25,,3.606,4.3578,43.39,18.81
2017-09-26,,3.621,4.3558,43.74,18.64
2017-09-27,,3.627,4.3565,43.9,17.98
2017-09-28,,3.617,4.356,43.53,18.59
2017-09-29,,3.623,4.3561,44.04,17.45
2017-10-02,,,,44.18,18.03
2017-10-03,,,,45.53,18.03
2017-10-04,,,,45.64,18.41
2017-10-05,,,,46.37,18.52
2017-10-06,,,,45.82,19.06
2017-10-09,,3.654,4.3502,45.63,18.87
2017-10-10,,3.654,4.3541,46.03,18.15
2017-10-11,,3.658,4.3555,45.85,17.7
2017-10-12,3.125,3.682,4.3581,45.87,17.71
2017-10-13,3.064,3.681,4.3599,46.23,17.46
2017-10-16,,3.71,4.3668,46.3,17.62
2017-10-17,,3.746,4.3711,46.02,17.49
2017-10-18,,3.736,4.3729,46.47,17.27
2017-10-19,,3.72,4.3737,45.56,17.62
2017-10-20,,3.735,4.3758,46.14,17.33
2017-10-23,,3.732,4.3793,45.61,18.61
2017-10-24,,3.73,4.3803,45.63,18.67
2017-10-25,,3.791,4.383,45.7,19.78
2017-10-26,,3.791,4.3845,45.67,19.33
2017-10-27,,3.839,4.3901,46.49,18.65
2017-10-30,,3.928,4.3926,45.77,20.8
2017-10-31,,3.894,4.3954,45.93,19.46
2017-11-01,,3.869,4.408,46.23,19.57
2017-11-02,3.507,3.884,4.4099,46.45,18.83
2017-11-03,,3.891,4.4217,46.28,18.37
2017-11-06,,3.875,4.4294,46.45,19.23
2017-11-07,3.479,3.897,4.4314,46.72,18.83
2017-11-08,,3.899,4.4377,46.79,18.86
2017-11-09,3.566,3.909,4.4568,46.84,19.65
2017-11-10,3.572,3.926,4.4747,47.12,19.03
2017-11-13,,3.976,4.5155,46.96,19.24
2017-11-14,,3.993,4.5346,46.42,19.84
2017-11-15,,3.975,4.5455,45.85,20.68
2017-11-16,,3.944,4.5656,46.71,18.95
2017-11-17,,3.956,4.6016,46.49,19.52
2017-11-20,,3.967,4.6222,46.97,19.36
2017-11-21,,3.992,4.6243,48.23,19.74
2017-11-22,,4.035,4.6375,48.32,20.41
2017-11-23,,4.02,4.6518,,
2017-11-24,,3.973,4.6722,47.94,20.72
2017-11-27,,3.998,4.7103,47.17,21.53
2017-11-28,,3.999,4.728,47.56,22.01
2017-11-29,,3.967,4.7438,46.63,22.72
2017-11-30,,3.917,4.7594,46.17,23.62
2017-12-01,,3.92,4.7639,45.81,24
2017-12-04,,3.925,4.7804,45.85,23.32
2017-12-05,3.942,3.905,4.7901,45.88,22.24
2017-12-06,,3.91,4.783,44.86,23.73
2017-12-07,,3.905,4.7873,44.79,22.48
2017-12-08,,3.945,4.7918,45.54,21.46
2017-12-11,,3.945,4.7992,45.93,20.85
2017-12-12,,3.951,4.799,45.45,21.57
2017-12-13,,3.944,4.8039,46.44,19.82
2017-12-14,,3.927,4.8144,46.01,19.3
2017-12-15,,3.894,4.8175,45.75,16.51
2017-12-18,3.98,3.905,4.8348,45.98,19.63
2017-12-19,4.007,3.905,4.8385,45.88,19.47
2017-12-20,,3.912,4.8559,45.76,20.32
2017-12-21,,3.912,4.8676,45.71,16.59
2017-12-22,,3.889,4.8908,45.98,17.78
2017-12-25,,3.9,4.9092,,
2017-12-26,,3.895,4.909,45.98,19.33
2017-12-27,,3.901,4.9129,45.69,19.57
2017-12-28,,3.888,4.9123,46.07,18.68
2017-12-29,,3.902,4.9133,46.17,18.94
2018-01-01,,,,,
2018-01-02,,3.918,4.804,47.77,19.73
2018-01-03,,3.925,4.73,48.18,19.4
2018-01-04,,3.94,4.687,48.34,19.47
2018-01-05,,3.928,4.6637,48.54,18.96
2018-01-08,,3.921,4.6594,48.71,18.74
2018-01-09,,3.909,4.657,48.57,18.55
2018-01-10,,3.945,4.6607,48.62,18.5
2018-01-11,,3.956,4.6701,48.96,18.42
2018-01-12,,3.948,4.6791,49.79,17.93
2018-01-15,,3.966,4.683,,
2018-01-16,,3.965,4.6843,49.8,20.34
2018-01-17,,3.964,4.6935,50.72,21.43
2018-01-18,,3.979,4.7044,51.07,20.4
2018-01-19,,3.978,4.7115,51.92,21.2
2018-01-22,,3.961,4.7122,52.21,21.85
2018-01-23,,3.955,4.7163,53.03,23.63
2018-01-24,,3.956,4.7267,53.35,24.26
2018-01-25,,3.948,4.7317,52.64,24.91
2018-01-26,,3.949,4.7292,54,26.59
2018-01-29,,3.95,4.727,52.85,27.39
2018-01-30,,3.936,4.7267,51.98,28.1
2018-01-31,,3.922,4.7257,52.67,25.31
2018-02-01,,3.915,4.7276,51.91,24.55
2018-02-02,3.309,3.919,4.7278,51.07,26.72
2018-02-05,,3.924,4.7258,49.88,32.72
2018-02-06,3.295,3.896,4.7206,50.77,29.17
2018-02-07,,3.891,4.707,48.06,32.37
2018-02-08,,3.898,4.696,46.05,36.62
2018-02-09,,3.896,4.6936,46.12,33.58
2018-02-12,,3.892,4.696,46.69,30.58
2018-02-13,,3.892,4.7006,46.69,31.63
2018-02-14,,3.891,4.7031,48.11,26.87
2018-02-15,,,,49.36,28.1
2018-02-16,,,,49.37,26.85
2018-02-19,,,,,
2018-02-20,,,,48.37,27.85
2018-02-21,,,,49.08,29.26
2018-02-22,,3.891,4.7054,48.78,28.08
2018-02-23,,3.897,4.7076,49.7,27.43
2018-02-26,,3.871,4.7128,50.34,26.46
2018-02-27,,3.855,4.7103,48.2,31.34
2018-02-28,,3.845,4.7131,47.22,28.32
2018-03-01,,3.854,4.7154,47.26,29.97
2018-03-02,,3.861,4.7191,47.26,28.5
2018-03-05,,3.86,4.722,47.25,27.96
2018-03-06,,3.859,4.7332,47.62,27.63
2018-03-07,,3.847,4.7364,47.5,27.92
2018-03-08,,3.852,4.7407,47.68,27.24
2018-03-09,3.202,3.851,4.741,49.01,24.69
2018-03-12,,3.849,4.735,49.12,24.66
2018-03-13,,3.862,4.725,48.43,24.88
2018-03-14,,3.859,4.719,48.71,25.73
2018-03-15,,3.853,4.7139,49.01,24.49
2018-03-16,,3.845,4.712,49.19,22.82
2018-03-19,,3.835,4.704,48.57,25.7
2018-03-20,3.115,3.823,4.685,49.23,26.02
2018-03-21,,3.817,4.6751,49,24.24
2018-03-22,,3.783,4.6621,47.12,28.69
2018-03-23,,3.754,4.6489,45.97,30.63
2018-03-26,,3.74,4.6351,47.74,27.83
2018-03-27,,3.735,4.6239,47.06,28.7
2018-03-28,,3.752,4.6174,46.65,30.39
2018-03-29,,3.766,4.5247,47.24,26.85
2018-03-30,,3.751,4.4615,,
2018-04-02,,3.746,4.4052,46.21,31.55
2018-04-03,,3.753,4.3506,46.93,28.79
2018-04-04,,3.738,4.3101,46.89,27.92
2018-04-05,,,,46.99,27.25
2018-04-06,,,,45.97,28.89
2018-04-09,,3.71,4.2579,46.53,27.07
2018-04-10,2.725,3.727,4.229,48,26.44
2018-04-11,2.723,3.73,4.209,48.06,25.79
2018-04-12,2.752,3.717,4.199,48.24,24.87
2018-04-13,2.659,3.719,4.179,47.6,24.26
2018-04-16,2.675,3.68,4.173,47.01,23.97
2018-04-17,2.72,3.661,4.174,47.03,23.96
2018-04-18,,3.499,4.103,46.92,22.14
2018-04-19,,3.521,4.05,47.08,22.01
2018-04-20,,3.548,4.017,46.42,22.97
2018-04-23,,3.602,4.004,46.39,22.47
2018-04-24,,3.579,3.991,46.97,23.39
2018-04-25,,3.62,3.984,46.58,24.17
2018-04-26,,3.642,3.992,46.79,22.87
2018-04-27,,3.648,4.007,46.87,22.29
2018-04-30,,,,46.93,22.06
2018-05-01,,,,46.88,22.08
2018-05-02,2.905,3.686,4.003,46.75,22.14
2018-05-03,2.779,3.653,3.993,46.45,22.69
2018-05-04,,3.638,3.993,46.54,22.35
2018-05-07,,3.664,3.9943,46.29,22.7
2018-05-08,2.692,3.7,3.9994,46.97,22.42
2018-05-09,,3.71,4.013,47.42,21.63
2018-05-10,,3.701,4.034,48.02,21.17
2018-05-11,,3.696,4.05,48.16,19.75
2018-05-14,,3.71,4.06,48.63,20.85
2018-05-15,,3.717,4.072,47.81,21.27
2018-05-16,,3.717,4.082,48.6,20.58
2018-05-17,,3.72,4.101,47.79,21.03
2018-05-18,,3.718,4.147,47.89,20.51
2018-05-21,2.818,3.7,4.151,48.28,20.68
2018-05-22,2.815,3.681,4.16,48.03,20.07
2018-05-23,,3.666,4.173,47.51,21.39
2018-05-24,,3.667,4.193,47.22,21.42
2018-05-25,,3.636,4.215,47.12,20.49
2018-05-28,2.928,3.635,4.242,,
2018-05-29,3.074,3.63,4.282,46.11,23.55
2018-05-30,3.037,3.615,4.312,46.32,22
2018-05-31,3.031,3.638,4.329,46.7,20.63
2018-06-01,,3.645,4.339,47.28,19.84
2018-06-04,,3.663,4.341,47.97,19.83
2018-06-05,,3.679,4.346,48.06,19.29
2018-06-06,,3.68,4.354,48.77,18.59
2018-06-07,,3.688,4.35,48.47,19.11
2018-06-08,2.985,3.657,4.351,48.21,19.34
2018-06-11,,3.661,4.353,48.02,19.4
2018-06-12,,3.693,4.352,47.96,18.31
2018-06-13,,3.682,4.351,47.22,18.73
2018-06-14,,3.65,4.351,47.07,18.29
2018-06-15,3.01,3.623,4.352,46.81,18.75
2018-06-18,,,,46.25,18.62
2018-06-19,,3.586,4.346,44.97,20.94
2018-06-20,,3.617,4.334,44.72,20.95
2018-06-21,,3.604,4.329,43.66,22.6
2018-06-22,,3.586,4.305,44.2,20.99
2018-06-25,,3.592,4.272,43.25,24.01
2018-06-26,,3.587,4.261,43.2,22.62
2018-06-27,,3.576,4.242,41.99,26.13
2018-06-28,,3.537,4.192,42.36,25.37
2018-06-29,,3.479,4.155,42.97,24.07
2018-07-02,2.859,3.468,4.104,42.09,26.66
2018-07-03,2.699,3.497,3.9944,42.08,26.34
2018-07-04,,3.52,3.919,,
2018-07-05,,3.51,3.818,41.95,27.24
2018-07-06,,3.532,3.74,42.34,24.92
2018-07-09,,3.552,3.682,43.23,24.04
2018-07-10,,3.549,3.649,43.03,22.63
2018-07-11,,3.515,3.632,42.16,24.24
2018-07-12,,3.522,3.626,42.94,22.59
2018-07-13,,3.499,3.613,42.9,21.8
2018-07-16,,3.494,3.608,42.41,22.26
2018-07-17,,3.485,3.601,42.34,21.32
2018-07-18,,3.477,3.588,42.16,21.98
2018-07-19,,3.443,3.561,41.4,22.66
2018-07-20,2.493,3.516,3.536,42.39,22.59
2018-07-23,,3.521,3.503,42.29,22.94
2018-07-24,,3.567,3.475,43.67,23.04
2018-07-25,,3.573,3.419,44.29,22
2018-07-26,,3.548,3.363,43.44,22.15
2018-07-27,,3.524,3.303,43.43,21.95
2018-07-30,,3.524,3.233,43.31,22.29
2018-07-31,,3.487,3.174,43.62,21.45
2018-08-01,,3.469,3.119,42.65,21.72
2018-08-02,,3.478,3.056,42.11,23.14
2018-08-03,,3.464,3.003,42.14,21.98
2018-08-06,,3.47,2.954,41.91,22.33
2018-08-07,,3.5,2.895,42.84,21.38
2018-08-08,,3.527,2.842,42.67,20.96
2018-08-09,,3.551,2.816,43.29,20.5
2018-08-10,,3.557,2.801,42.77,21.79
2018-08-13,,3.597,2.791,42.15,22.77
2018-08-14,,3.563,2.799,42.06,22.19
2018-08-15,,3.592,2.807,40.59,26.17
2018-08-16,,3.61,2.813,40.98,24.42
2018-08-17,2.194,3.652,2.817,41.52,25.34
2018-08-20,2.228,3.648,2.83,41.67,23.27
2018-08-21,2.227,3.655,2.856,42.42,21.37
2018-08-22,,3.639,2.878,42.72,21.28
2018-08-23,,3.616,2.887,41.98,21.4
2018-08-24,,3.634,2.889,42.6,20.85
2018-08-27,,3.64,2.895,43.35,22.37
2018-08-28,,3.639,2.899,43.14,21.22
2018-08-29,,3.626,2.897,43.56,20.97
2018-08-30,,3.609,2.894,42.3,23.89
2018-08-31,2.137,3.595,2.894,42.39,22.92
2018-09-03,,3.605,2.887,,
2018-09-04,,3.614,2.878,42.09,23.69
2018-09-05,,3.627,2.85,41.29,24.58
2018-09-06,,3.633,2.845,41.38,24.48
2018-09-07,,3.645,2.851,40.91,24.72
2018-09-10,,3.658,2.842,40.53,24.7
2018-09-11,,3.675,2.848,40.39,25.03
2018-09-12,,3.679,2.846,40.75,24.71
2018-09-13,,3.68,2.843,41.68,23.67
2018-09-14,,3.677,2.83,41.23,23.02
2018-09-17,,3.662,2.822,41.08,23.82
2018-09-18,,3.665,2.82,41.81,22.77
2018-09-19,,3.681,2.818,42.54,22.04
2018-09-20,,3.698,2.812,42.79,21.7
2018-09-21,,3.699,2.815,43.12,22.58
2018-09-24,,,,42.64,22.83
2018-09-25,,3.688,2.827,42.84,22.84
2018-09-26,,3.658,2.83,43.03,22.57
2018-09-27,,3.636,2.838,43.04,21.66
2018-09-28,,3.625,2.843,42.82,21.05
2018-10-01,,,,43.02,22.05
2018-10-02,,,,41.98,23.31
2018-10-03,,,,41.74,22.93
2018-10-04,,,,40.72,25.35
2018-10-05,,,,40.89,25.47
2018-10-08,,3.619,2.836,40.59,25.56
2018-10-09,,3.628,2.816,40.52,25.47
2018-10-10,,3.622,2.81,39.43,28.81
2018-10-11,1.946,3.59,2.801,39.08,30.02
2018-10-12,,3.585,2.8,40.09,28.51
2018-10-15,,3.599,2.801,39.51,28.32
2018-10-16,,3.586,2.8,40.24,26.83
2018-10-17,,3.588,2.818,39.75,27.79
2018-10-18,,3.564,2.832,38.64,30.56
2018-10-19,,3.576,2.842,39.48,28.71
2018-10-22,,3.603,2.871,40.54,28.62
2018-10-23,,3.585,2.903,39.89,29.84
2018-10-24,,3.565,2.924,38.73,32.69
2018-10-25,,3.545,2.948,39.62,30.56
2018-10-26,,3.551,2.952,38.98,32.12
2018-10-29,2.595,3.529,2.958,38.26,33.3
2018-10-30,2.6,3.538,2.957,38.81,31.27
2018-10-31,,3.536,2.963,39.29,29.33
2018-11-01,,3.522,2.976,40.94,29.45
2018-11-02,2.27,3.554,2.981,41.08,30.88
2018-11-05,,3.538,2.986,41.13,30.26
2018-11-06,,3.526,2.991,41.13,29.72
2018-11-07,,3.507,2.997,41.97,27.37
2018-11-08,,3.499,3,41,27.16
2018-11-09,2.516,3.49,3.001,39.89,28.34
2018-11-12,,3.489,3.001,39.54,30.52
2018-11-13,,3.483,3.004,40.34,30.79
2018-11-14,,3.432,3.008,40.53,31.62
2018-11-15,,3.412,3.01,41.28,31.99
2018-11-16,,3.362,3.023,41.46,31.38
2018-11-19,,3.393,3.035,40.78,31.25
2018-11-20,,3.392,3.053,40.15,32.07
2018-11-21,,3.387,3.06,40.9,30.22
2018-11-22,,3.396,3.064,,
2018-11-23,,3.417,3.073,40.31,29.99
2018-11-26,,3.413,3.085,41.13,28.78
2018-11-27,,3.411,3.096,41.19,28.73
2018-11-28,,3.4,3.104,42.11,29.68
2018-11-29,,3.384,3.1094,41.44,28.58
2018-11-30,2.461,3.38,3.113,42.02,28.11
2018-12-03,,3.381,3.117,42.65,23.69
2018-12-04,,3.339,3.126,42,26.29
2018-12-05,,3.319,3.133,,
2018-12-06,,3.316,3.133,41.45,27.07
2018-12-07,,3.313,3.136,40.58,27.9
2018-12-10,,3.274,3.142,40.42,27.11
2018-12-11,,3.303,3.145,40.67,27.27
2018-12-12,2.526,3.286,3.147,41.26,26.32
2018-12-13,2.551,3.353,3.149,41.59,25.26
2018-12-14,2.559,3.375,3.156,41.13,26.4
2018-12-17,,3.383,3.164,40.55,28
2018-12-18,,3.382,3.174,39.97,27.79
2018-12-19,,3.361,3.181,39.31,27.61
2018-12-20,2.72,3.336,3.199,39.27,28.68
2018-12-21,2.783,3.328,3.209,38.98,29.01
2018-12-24,2.843,3.352,3.23,38.67,31.03
2018-12-25,2.828,3.32,3.273,,
2018-12-26,,3.31,3.309,39.46,28.57
2018-12-27,,3.31,3.339,39.09,28.88
2018-12-28,,,3.357,39.07,27.88
2018-12-31,,,,39.08,26.49
2019-01-01,,,,,
2019-01-02,,3.178,3.285,38.76,26.51
2019-01-03,2.498,3.156,3.246,38.09,27.41
2019-01-04,,3.138,3.215,39.38,25.03
2019-01-07,,3.169,3.141,39.47,24.83
2019-01-08,,3.147,3.093,39.65,24.42
2019-01-09,,,3.065,40.33,23.48
2019-01-10,,,3.031,40.57,22.44
2019-01-11,2.306,3.12,3.007,40.39,21.31
2019-01-14,,3.141,2.984,39.91,22.08
2019-01-15,2.369,3.147,2.962,40.3,21.25
2019-01-16,2.369,3.083,2.942,40.84,21.75
2019-01-17,,3.081,2.93,40.97,21.74
2019-01-18,2.309,3.105,2.918,41.37,21.02
2019-01-21,,3.112,2.915,,
2019-01-22,2.388,3.121,2.914,40.52,22.96
2019-01-23,2.357,3.132,2.909,40.98,21.67
2019-01-24,,3.132,2.904,41.41,20.96
2019-01-25,,3.144,2.902,42.19,21.37
2019-01-28,2.271,3.154,2.901,41.84,22.21
2019-01-29,2.258,3.137,2.9,41.84,22.22
2019-01-30,,3.135,2.901,42.58,21.92
2019-01-31,,3.106,2.9,43.14,21.43
2019-02-01,,3.11,2.9,42.74,21.64
2019-02-04,,,,42.79,21.26
2019-02-05,,,,43.41,21.34
2019-02-06,,,,42.88,21.42
2019-02-07,,,,42.41,22.09
2019-02-08,,,,42.42,21.53
2019-02-11,,,2.898,42.54,20.69
2019-02-12,2.135,3.077,2.872,42.62,20.14
2019-02-13,2.129,3.078,2.852,43.02,20.14
2019-02-14,2.127,3.089,2.83,42.86,20.32
2019-02-15,2.117,3.088,2.802,42.63,20.44
2019-02-18,,3.114,2.797,,
2019-02-19,,3.128,2.778,43.25,21.2
2019-02-20,,3.118,2.759,43.5,21.23
2019-02-21,,3.137,2.749,43.4,20.92
2019-02-22,2.073,3.145,2.749,44.14,20.8
2019-02-25,,3.172,2.752,45.02,21.91
2019-02-26,,3.19,2.756,44.65,22.4
2019-02-27,,3.177,2.756,43.93,22.59
2019-02-28,,3.178,2.751,43.63,22.27
2019-03-01,,3.204,2.75,44.17,20.92
2019-03-04,1.95,3.205,2.75,44.42,22.14
2019-03-05,1.958,3.229,2.75,44.97,21.6
2019-03-06,,3.198,2.75,44.52,21.94
2019-03-07,,3.175,2.751,43.53,23.08
2019-03-08,,3.149,2.755,42.75,23.24
2019-03-11,,3.148,2.7565,43.6,22.12
2019-03-12,,3.158,2.761,44.11,21.94
2019-03-13,,3.147,2.768,43.99,21.58
2019-03-14,,3.152,2.777,43.85,20.43
2019-03-15,,3.15,2.799,44.46,20.01
2019-03-18,,3.142,2.814,44.99,19.62
2019-03-19,,3.142,2.823,45.17,20.14
2019-03-20,,3.146,2.833,44.9,21.1
2019-03-21,,3.126,2.838,44.89,20.77
2019-03-22,2.145,3.108,2.837,43.59,22.15
2019-03-25,,,2.836,43.5,22.37
2019-03-26,,,2.828,43.57,20.79
2019-03-27,,3.09,2.819,43.49,20.81
2019-03-28,,3.083,2.807,43.83,19.77
2019-03-29,,3.069,2.801,44.27,20.16
2019-04-01,2.076,3.148,2.795,44.98,20.39
2019-04-02,2.067,3.174,2.786,44.74,19.86
2019-04-03,,3.251,2.767,45.06,20.57
2019-04-04,,3.262,2.758,45.53,19.25
2019-04-05,,,,45.85,18.92
2019-04-08,,3.256,2.754,45.71,19.02
2019-04-09,2.151,3.302,2.751,45.61,18.72
2019-04-10,2.152,3.319,2.755,45.52,18.63
2019-04-11,2.149,3.281,2.76,44.89,18.93
2019-04-12,,3.356,2.761,45.44,18.56
2019-04-15,,3.372,2.768,44.93,18.63
2019-04-16,,3.396,2.774,45.6,18.34
2019-04-17,,3.391,2.787,45.66,18.5
2019-04-18,,3.358,2.806,45.73,17.57
2019-04-19,2.185,3.379,2.817,,
2019-04-22,,3.412,2.822,45.31,19.06
2019-04-23,,3.407,2.833,45.3,18.86
2019-04-24,,3.431,2.855,44.62,19.11
2019-04-25,,3.419,2.88,44.34,18.9
2019-04-26,,3.405,2.896,44.6,18.65
2019-04-29,,3.435,2.923,44.76,18.93
2019-04-30,,3.402,2.93,44.49,18.77
2019-05-01,,,,44.28,19.26
2019-05-02,,,,44.12,18.88
2019-05-03,,,,44.91,18.93
2019-05-06,,3.366,2.934,43.74,22.51
2019-05-07,,3.358,2.922,42.56,25.94
2019-05-08,,3.346,2.91,42.42,25.77
2019-05-09,,3.308,2.903,41.7,27.72
2019-05-10,,3.312,2.895,41.97,24.11
2019-05-13,2.373,3.276,2.889,40.62,30.41
2019-05-14,2.366,3.287,2.891,41.27,26.05
2019-05-15,2.353,3.281,2.893,41.47,23.35
2019-05-16,2.279,3.268,2.896,41.66,22.08
2019-05-17,2.252,3.266,2.9,40.97,23.03
2019-05-20,,3.273,2.9,40.41,23.54
2019-05-21,,3.314,2.9,40.85,21.64
2019-05-22,,3.322,2.903,40.62,21.61
2019-05-23,,3.312,2.901,40.12,23.5
2019-05-24,2.307,3.309,2.902,39.93,22.73
2019-05-27,,3.354,2.904,,
2019-05-28,,3.323,2.915,40.13,23.01
2019-05-29,,3.295,2.917,40.48,22.94
2019-05-30,,3.295,2.916,40.49,22.94
2019-05-31,,,2.912,40.37,23.29
2019-06-03,,3.262,2.904,40.54,23.99
2019-06-04,,3.242,2.902,40.39,22.98
2019-06-05,,3.242,2.916,40.13,22.8
2019-06-06,,3.254,2.924,40.15,21.83
2019-06-07,,,,40.52,21.91
2019-06-10,2.407,3.259,2.932,40.95,21.27
2019-06-11,2.407,3.267,2.94,41.41,21.43
2019-06-12,,3.291,2.943,40.66,21.88
2019-06-13,2.409,3.275,2.944,40.88,21.41
2019-06-14,2.412,3.269,2.947,40.49,21.77
2019-06-17,,3.239,2.947,40.42,20.75
2019-06-18,,3.252,2.943,41.6,22.56
2019-06-19,,3.255,2.929,41.92,21.57
2019-06-20,,3.255,2.911,42.71,21.04
2019-06-21,,,2.895,42.5,20.61
2019-06-24,,3.248,2.859,42.53,21.08
2019-06-25,2.252,3.239,2.809,41.82,21.85
2019-06-26,,3.253,2.758,42.32,22.07
2019-06-27,,3.262,2.722,42.79,21.96
